,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
-1,0,0.08,0.01,,,,12.856,53.4514,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
0,0,0.08,0.01,2.239,39.8817,74.7662,63.1527,90.3679,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
1,1,0.08,0.01,0.786,79.62,98.0977,86.1551,99.4067,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
2,2,0.08,0.01,0.353,89.2583,99.4553,89.9822,99.6737,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
3,3,0.08,0.01,0.264,92.04,99.6863,93.1764,99.8715,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
4,4,0.08,0.01,0.209,93.7467,99.8001,93.9774,99.9111,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
5,5,0.08,0.01,0.174,94.7383,99.8534,95.1147,99.8715,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
6,6,0.08,0.01,0.149,95.5117,99.8917,95.7674,99.9209,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
7,7,0.08,0.01,0.132,96.0167,99.9034,96.4003,99.9308,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
8,8,0.08,0.01,0.119,96.37,99.915,96.6673,99.9308,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
9,9,0.08,0.01,0.108,96.6617,99.9228,96.4201,99.9407,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
10,10,0.08,0.01,0.1,96.99,99.9284,97.231,99.9506,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
11,11,0.08,0.01,0.093,97.1917,99.9334,97.0134,99.9407,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
12,12,0.08,0.01,0.089,97.28,99.94,97.2903,99.9605,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
13,13,0.08,0.01,0.084,97.4083,99.9467,97.5772,99.9506,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
14,14,0.08,0.01,0.08,97.55,99.9517,97.6068,99.9506,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
15,15,0.08,0.01,0.076,97.6883,99.9545,97.5673,99.9605,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
16,16,0.08,0.01,0.074,97.72,99.9534,97.5376,99.9407,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
17,17,0.08,0.01,0.07,97.865,99.9617,97.9826,99.9506,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
18,18,0.08,0.01,0.067,97.9033,99.965,97.8244,99.9605,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
19,19,0.08,0.01,0.065,97.9483,99.9667,97.7848,99.9605,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
