,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
19,19,0.1,0.05,1.25,55.43,94.4893,39.1322,88.0076,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,12137636,63.9,15285783,77.3
20,0,0.1,0.05,1.187,57.5468,94.9429,59.9622,95.9594,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
21,1,0.1,0.05,1.111,60.3001,95.6901,62.5299,96.2481,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
22,2,0.1,0.05,1.084,61.1493,95.844,63.1668,96.5168,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
23,3,0.1,0.05,1.059,62.2602,96.1637,63.117,96.6461,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
24,4,0.1,0.05,1.036,62.8696,96.3755,63.8237,96.7158,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
25,5,0.1,0.05,1.02,63.6009,96.5473,64.9483,96.7755,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
26,6,0.1,0.05,1.004,64.1184,96.7072,65.5056,96.8551,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
27,7,0.1,0.05,0.986,64.554,96.7631,65.3961,96.6461,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
28,8,0.1,0.05,0.978,64.9496,96.823,65.8639,97.2034,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
29,9,0.1,0.05,0.965,65.4672,96.9509,66.7396,97.2731,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
30,10,0.1,0.05,0.957,65.6969,97.0468,67.297,97.2433,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
31,11,0.1,0.05,0.941,66.2364,97.0948,67.0283,97.3129,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
32,12,0.1,0.05,0.932,66.6101,97.1887,67.6254,97.3528,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
33,13,0.1,0.05,0.924,66.9757,97.2426,68.2922,97.5219,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
34,14,0.1,0.05,0.911,67.3054,97.3406,67.3268,97.6513,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
35,15,0.1,0.05,0.9,67.735,97.4524,67.5657,97.3329,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
36,16,0.1,0.05,0.897,67.8688,97.6063,68.0434,97.502,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
37,17,0.1,0.05,0.887,68.3983,97.4784,68.7898,97.6214,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
38,18,0.1,0.05,0.879,68.706,97.4764,69.5064,97.6413,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
39,19,0.1,0.05,0.872,68.9098,97.5004,69.785,97.7807,"[13, 28, 36, 36, 47, 42, 51, 59, 57, 55, 66, 57, 57, 61, 74]",826275,97.5,6131335,81.8,9159707,86.4
