,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
14,14,0.1,0.05,0.605,79.222,98.7532,72.6414,97.9698,"[64, 74]",2857930,87.7,6104672,73.8,9369392,79.9
15,15,0.1,0.05,0.574,80.288,98.7972,77.5776,98.4873,"[64, 74]",2857930,87.7,6104672,73.8,9369392,79.9
16,16,0.1,0.05,0.627,78.532,98.6173,72.3527,97.5817,"[64, 74]",2857930,87.7,6104672,73.8,9369392,79.9
17,17,0.1,0.05,0.566,80.586,98.8651,77.498,98.6963,"[64, 74]",2857930,87.7,6104672,73.8,9369392,79.9
18,18,0.1,0.05,0.57,80.436,98.8131,77.6174,97.93,"[64, 74]",2857930,87.7,6104672,73.8,9369392,79.9
19,19,0.1,0.05,0.547,81.564,98.8811,81.0211,98.9252,"[64, 74]",2857930,87.7,6104672,73.8,9369392,79.9
20,0,0.1,0.05,0.474,83.7276,99.1708,82.2751,99.0545,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
21,1,0.1,0.05,0.469,83.8955,99.2347,82.4741,99.0347,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
22,2,0.1,0.05,0.465,83.9394,99.2108,82.4642,99.0346,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
23,3,0.1,0.05,0.461,84.1752,99.1968,82.4243,99.0645,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
24,4,0.1,0.05,0.461,84.1013,99.1968,82.4542,99.0545,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
25,5,0.1,0.05,0.457,84.2791,99.2627,82.6931,99.0346,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
26,6,0.1,0.05,0.458,84.2172,99.2707,82.3248,99.0545,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
27,7,0.1,0.05,0.457,84.2251,99.2707,82.5139,99.0346,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
28,8,0.1,0.05,0.456,84.0153,99.3187,82.504,99.0147,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
29,9,0.1,0.05,0.456,84.1053,99.2527,82.7229,99.0048,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
30,10,0.1,0.05,0.455,84.2891,99.2747,82.6334,99.0346,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
31,11,0.1,0.05,0.452,84.333,99.3147,82.6234,99.0545,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
32,12,0.1,0.05,0.451,84.401,99.2827,82.5438,99.0545,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
33,13,0.1,0.05,0.451,84.387,99.2287,82.6632,99.0247,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
34,14,0.1,0.05,0.448,84.4569,99.3107,82.6135,99.0247,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
35,15,0.1,0.05,0.453,84.2931,99.3167,82.4841,99.0844,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
36,16,0.1,0.05,0.452,84.4569,99.2907,82.6234,99.0645,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
37,17,0.1,0.05,0.454,84.2371,99.3227,82.703,99.0247,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
38,18,0.1,0.05,0.448,84.4489,99.3047,82.5537,99.0744,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
39,19,0.1,0.05,0.449,84.4929,99.3306,82.6533,99.0744,"[64, 74]",2857930,87.7,4208180,81.9,7444184,84.0
