,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
15,15,0.1,0.05,1.451,46.738,92.3853,46.4072,92.4164,"[13, 46, 50, 46, 42, 67, 76]",679572,97.1,5737612,75.3,7241459,84.4
16,16,0.1,0.05,1.543,43.152,90.8248,29.9562,81.9168,"[13, 46, 50, 46, 42, 67, 76]",679572,97.1,5737612,75.3,7241459,84.4
17,17,0.1,0.05,1.594,41.272,90.0835,46.6859,92.715,"[13, 46, 50, 46, 42, 67, 76]",679572,97.1,5737612,75.3,7241459,84.4
18,18,0.1,0.05,1.555,42.864,90.8248,38.6843,91.5605,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,5688060,75.5,7179035,84.6
19,19,0.1,0.05,1.486,45.278,91.9357,39.162,91.2719,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,5688060,75.5,7179035,84.6
20,0,0.1,0.05,1.424,47.7202,92.681,50.6369,93.5012,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
21,1,0.1,0.05,1.373,49.6483,93.3684,52.6871,94.0087,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
22,2,0.1,0.05,1.343,50.8931,93.8319,53.6226,93.9789,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
23,3,0.1,0.05,1.325,51.7104,93.9758,54.0705,94.1879,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
24,4,0.1,0.05,1.311,52.1859,94.0157,53.6326,94.2576,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
25,5,0.1,0.05,1.296,52.7514,94.1356,54.7572,94.377,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
26,6,0.1,0.05,1.289,52.8513,94.3914,55.4339,94.7552,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
27,7,0.1,0.05,1.278,53.5266,94.3175,55.7524,94.9244,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
28,8,0.1,0.05,1.265,53.6605,94.4713,56.2002,94.994,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
29,9,0.1,0.05,1.258,54.0381,94.6212,56.2002,95.0438,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
30,10,0.1,0.05,1.246,54.6136,94.833,56.0709,94.8646,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
31,11,0.1,0.05,1.242,54.7674,94.9029,56.8969,95.2428,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
32,12,0.1,0.05,1.237,54.8513,94.9089,57.3746,95.3622,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
33,13,0.1,0.05,1.227,55.3049,94.9928,57.4343,95.422,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
34,14,0.1,0.05,1.219,55.4847,94.9908,57.4741,95.3424,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
35,15,0.1,0.05,1.212,56.0502,94.9988,57.8324,95.422,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
36,16,0.1,0.05,1.21,55.9363,95.1427,58.34,95.5812,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
37,17,0.1,0.05,1.205,56.298,95.1067,58.3499,95.4717,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
38,18,0.1,0.05,1.199,56.3819,95.0847,58.3599,95.5713,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
39,19,0.1,0.05,1.195,56.3579,95.1846,59.0267,95.6111,"[13, 46, 50, 45, 42, 67, 75]",675218,97.1,2883774,87.6,4318685,90.7
