,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
20,0,0.1,0.05,1.175,57.6307,95.2086,60.3603,95.7205,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
21,1,0.1,0.05,1.129,59.4409,95.4943,61.2361,96.1883,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
22,2,0.1,0.05,1.104,60.434,95.874,61.9128,96.5167,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
23,3,0.1,0.05,1.088,60.9974,95.8879,62.3209,96.4869,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
24,4,0.1,0.05,1.07,61.5369,96.0318,63.754,96.7357,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
25,5,0.1,0.05,1.054,62.1184,96.2216,64.1521,96.9148,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
26,6,0.1,0.05,1.041,62.6119,96.2976,64.2516,96.7158,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
27,7,0.1,0.05,1.03,62.9316,96.2896,61.9825,96.457,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
28,8,0.1,0.05,1.018,63.4451,96.4794,62.3507,96.2978,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
29,9,0.1,0.05,1.009,63.7748,96.5773,63.6743,96.5864,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
30,10,0.1,0.05,1.002,64.1364,96.6732,63.2365,96.5864,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
31,11,0.1,0.05,0.985,64.2803,96.873,65.9335,97.0143,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
32,12,0.1,0.05,0.979,64.8218,96.891,65.217,96.9546,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
33,13,0.1,0.05,0.974,65.0575,96.837,66.0928,97.2432,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
34,14,0.1,0.05,0.964,65.3493,96.829,64.58,96.6461,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
35,15,0.1,0.05,0.958,65.7789,96.9289,64.9582,96.6063,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
36,16,0.1,0.05,0.941,66.2864,97.0109,67.8145,97.4423,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
37,17,0.1,0.05,0.942,66.2144,97.0708,67.5955,97.3328,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
38,18,0.1,0.05,0.932,66.616,97.0608,66.5008,97.0243,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
39,19,0.1,0.05,0.921,67.0836,97.2107,66.6799,97.0542,"[13, 25, 34, 38, 43, 47, 51, 57, 52, 55, 60, 61, 62, 61, 74]",824285,97.5,6109731,81.8,9128099,86.4
