,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
23,3,0.15,0.05,1.154,58.31,95.4843,60.1214,95.9395,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
24,4,0.15,0.05,1.141,58.8215,95.5683,60.5095,96.1684,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
25,5,0.15,0.05,1.13,59.0833,95.6622,60.2607,95.8699,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
26,6,0.15,0.05,1.119,59.413,95.9119,61.2162,95.8101,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
27,7,0.15,0.05,1.11,59.8645,95.822,60.7783,95.9893,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
28,8,0.15,0.05,1.1,60.2062,95.9019,61.5645,96.2082,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
29,9,0.15,0.05,1.094,60.6338,95.9039,61.2858,96.2182,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
30,10,0.15,0.05,1.087,60.5259,96.1137,61.9427,96.3575,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
31,11,0.15,0.05,1.084,60.7177,96.0957,62.5,96.248,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
32,12,0.15,0.05,1.071,61.473,96.0898,61.5545,96.3277,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
33,13,0.15,0.05,1.071,61.2312,96.1537,62.4503,96.4968,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
34,14,0.15,0.05,1.064,61.441,96.2756,62.4204,96.5267,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
35,15,0.15,0.05,1.057,61.7627,96.2676,62.5498,96.4272,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
36,16,0.15,0.05,1.054,61.9186,96.2296,63.2464,96.7457,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
37,17,0.15,0.05,1.046,62.2422,96.3515,64.0128,96.5565,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
38,18,0.15,0.05,1.039,62.5659,96.4174,62.9777,96.467,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
39,19,0.15,0.05,1.038,62.5559,96.4674,63.4952,96.4869,"[12, 16, 23, 20, 25, 22, 25, 28, 27, 31, 28, 26, 28, 29, 35]",419447,98.8,2943707,91.2,4423382,93.4
