,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
17,17,0.1,0.05,1.391,48.674,93.3983,49.8706,92.4761,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,621112,-124.6,793348,-43.4
18,18,0.1,0.05,1.335,51.306,93.6881,50.3981,93.75,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,621112,-124.6,793348,-43.4
19,19,0.1,0.05,1.275,53.822,94.2915,51.1943,94.9642,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,621112,-124.6,793348,-43.4
20,0,0.1,0.05,1.176,57.8764,95.2845,58.6286,95.8002,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
21,1,0.1,0.05,1.144,58.8095,95.5023,60.6389,95.9097,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
22,2,0.1,0.05,1.13,59.375,95.7641,60.8579,96.258,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
23,3,0.1,0.05,1.119,60.0364,95.6342,62.5597,96.4073,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
24,4,0.1,0.05,1.108,60.1942,95.6422,62.4005,96.248,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
25,5,0.1,0.05,1.103,60.6817,95.7081,61.7536,95.9594,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
26,6,0.1,0.05,1.094,60.8176,95.7361,62.8881,96.4471,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
27,7,0.1,0.05,1.088,60.9934,95.816,62.8682,96.4371,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
28,8,0.1,0.05,1.08,61.3871,95.794,62.1019,95.9893,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
29,9,0.1,0.05,1.076,61.6288,95.884,62.4104,96.2281,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
30,10,0.1,0.05,1.068,61.9206,96.0338,63.7341,96.5566,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
31,11,0.1,0.05,1.068,61.8446,95.9759,64.1222,96.6163,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
32,12,0.1,0.05,1.06,62.3002,95.9879,63.4156,96.5566,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
33,13,0.1,0.05,1.059,62.1883,95.9759,63.127,96.5366,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
34,14,0.1,0.05,1.055,62.2742,95.9759,61.5645,95.9594,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
35,15,0.1,0.05,1.048,62.3801,96.0957,63.5052,96.5565,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
36,16,0.1,0.05,1.046,62.6958,96.2556,60.1612,95.84,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
37,17,0.1,0.05,1.041,62.7617,96.1637,63.4853,96.4571,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
38,18,0.1,0.05,1.041,62.8037,96.0718,63.8634,96.6263,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
39,19,0.1,0.05,1.036,62.8397,96.3155,63.953,96.885,"[8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 30, 28, 27, 26, 27, 26, 26, 27]",19849,92.8,319255,-15.5,468034,15.4
