,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
10,10,0.1,0.05,1.477,43.992,92.4612,28.4335,81.877,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 32, 28, 28, 32, 25, 25, 30]",20466,92.6,649312,-134.8,829728,-50.0
11,11,0.1,0.05,1.484,43.744,92.2714,31.6879,83.3499,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 32, 28, 28, 32, 25, 25, 30]",20466,92.6,649312,-134.8,829728,-50.0
12,12,0.1,0.05,1.439,45.95,93.0307,42.9737,89.8089,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 32, 28, 28, 32, 25, 25, 30]",20466,92.6,649312,-134.8,829728,-50.0
13,13,0.1,0.05,1.399,47.54,93.1845,43.2325,92.3169,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 32, 28, 28, 32, 25, 24, 30]",20401,92.6,648408,-134.5,828500,-49.8
14,14,0.1,0.05,1.387,48.026,93.5202,48.1091,93.0235,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 32, 28, 28, 32, 25, 24, 30]",20401,92.6,648408,-134.5,828500,-49.8
15,15,0.1,0.05,1.39,48.26,93.3724,44.785,89.9781,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 32, 28, 28, 32, 25, 24, 30]",20401,92.6,648408,-134.5,828500,-49.8
16,16,0.1,0.05,1.318,51.012,94.2215,55.5334,95.3722,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 32, 28, 28, 32, 25, 24, 30]",20401,92.6,648408,-134.5,828500,-49.8
17,17,0.1,0.05,1.297,52.362,94.2675,48.9351,91.7297,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 32, 28, 28, 32, 25, 24, 30]",20401,92.6,648408,-134.5,828500,-49.8
18,18,0.1,0.05,1.245,54.498,94.7311,50.2687,94.994,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 32, 27, 28, 32, 25, 24, 30]",20336,92.6,645408,-133.4,824640,-49.1
19,19,0.1,0.05,1.252,54.352,94.7071,53.4136,94.3372,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,639392,-131.2,816896,-47.7
20,0,0.1,0.05,1.166,57.8365,95.3844,59.6437,96.0291,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
21,1,0.1,0.05,1.132,59.0313,95.6362,61.5744,96.676,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
22,2,0.1,0.05,1.111,59.8465,95.802,59.5143,95.621,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
23,3,0.1,0.05,1.108,60.0144,95.816,62.2213,96.6262,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
24,4,0.1,0.05,1.097,60.3521,96.0038,62.3308,96.6561,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
25,5,0.1,0.05,1.085,61.0594,96.1057,62.0721,96.7855,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
26,6,0.1,0.05,1.075,61.2772,96.1877,62.3507,96.6461,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
27,7,0.1,0.05,1.074,61.2892,96.0458,63.1668,96.885,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
28,8,0.1,0.05,1.064,61.7168,96.2496,62.3009,96.6262,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
29,9,0.1,0.05,1.059,62.2163,96.1317,63.2165,96.6561,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
30,10,0.1,0.05,1.06,61.8346,96.1457,64.0127,96.9447,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
31,11,0.1,0.05,1.051,62.1483,96.1357,62.9877,96.4073,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
32,12,0.1,0.05,1.049,62.3801,96.3115,64.6895,97.0741,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
33,13,0.1,0.05,1.039,62.8976,96.3295,63.953,96.8352,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
34,14,0.1,0.05,1.042,62.8237,96.1597,65.3762,96.9945,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
35,15,0.1,0.05,1.036,63.2153,96.3135,64.6198,96.9546,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
36,16,0.1,0.05,1.032,63.2253,96.3655,63.8734,96.7954,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
37,17,0.1,0.05,1.031,63.0814,96.3715,64.5004,97.2234,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
38,18,0.1,0.05,1.021,63.4351,96.3795,63.0573,96.2281,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
39,19,0.1,0.05,1.016,63.8627,96.5413,63.4554,96.4769,"[8, 8, 8, 8, 8, 8, 16, 16, 15, 16, 16, 16, 27, 31, 27, 28, 32, 24, 24, 30]",20206,92.7,328744,-18.9,481744,12.9
