,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
22,2,0.1,0.05,1.316,52.5316,94.0257,56.5486,95.1135,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
23,3,0.1,0.05,1.306,52.8473,94.0517,56.7775,95.2428,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
24,4,0.1,0.05,1.293,53.4946,94.1156,57.4443,95.2229,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
25,5,0.1,0.05,1.283,53.6984,94.1836,57.8523,95.412,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
26,6,0.1,0.05,1.276,54.138,94.3474,57.9419,95.4419,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
27,7,0.1,0.05,1.274,54.0641,94.4373,58.1111,95.3224,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
28,8,0.1,0.05,1.266,54.6216,94.3614,58.6684,95.4518,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
29,9,0.1,0.05,1.262,54.6855,94.4453,58.758,95.3424,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
30,10,0.1,0.05,1.256,54.9073,94.4753,58.3997,95.6111,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
31,11,0.1,0.05,1.252,54.7774,94.5892,58.9271,95.5314,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
32,12,0.1,0.05,1.25,54.9732,94.5332,58.7978,95.631,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
33,13,0.1,0.05,1.248,55.1511,94.5732,58.8475,95.5912,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
34,14,0.1,0.05,1.244,55.213,94.5113,59.1461,95.5414,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
35,15,0.1,0.05,1.239,55.5107,94.5672,59.3053,95.5016,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
36,16,0.1,0.05,1.24,55.4548,94.5912,59.3949,95.7703,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
37,17,0.1,0.05,1.235,55.7045,94.6312,59.2058,95.7803,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
38,18,0.1,0.05,1.233,55.8064,94.6352,59.4944,95.7106,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
39,19,0.1,0.05,1.234,55.6546,94.6991,60.0916,95.7405,"[10, 20, 57]",34787,94.7,247145,62.4,367594,72.0
