,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
18,18,0.1,0.05,1.525,44.14,91.3503,43.4415,91.6401,"[13, 44, 50, 48, 53, 67, 77]",686624,97.0,5916220,74.6,7467131,84.0
19,19,0.1,0.05,1.558,43.19,90.5431,44.2874,91.5605,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,5894676,74.7,7439935,84.0
20,0,0.1,0.05,1.452,46.923,92.0396,49.9104,93.2922,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
21,1,0.1,0.05,1.407,48.7512,92.7889,50.7166,93.7798,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
22,2,0.1,0.05,1.385,49.6363,93.0866,51.3435,93.9192,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
23,3,0.1,0.05,1.364,50.6813,93.2325,52.2691,94.0784,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
24,4,0.1,0.05,1.349,50.9511,93.4523,52.6373,94.3571,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
25,5,0.1,0.05,1.334,51.5565,93.716,53.5629,94.4665,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
26,6,0.1,0.05,1.329,51.5305,93.762,53.5728,94.5263,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
27,7,0.1,0.05,1.313,52.1379,94.0397,54.3093,94.6357,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
28,8,0.1,0.05,1.301,52.5615,94.0617,55.006,94.7253,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
29,9,0.1,0.05,1.294,53.2469,94.1117,55.3344,94.9045,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
30,10,0.1,0.05,1.284,53.4047,94.2415,55.3842,94.8845,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
31,11,0.1,0.05,1.279,53.3947,94.2535,56.0907,95.0438,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
32,12,0.1,0.05,1.273,53.8363,94.3794,56.6978,95.2229,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
33,13,0.1,0.05,1.265,54.0361,94.4893,56.7576,95.0836,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
34,14,0.1,0.05,1.252,54.6016,94.5093,56.5884,95.1433,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
35,15,0.1,0.05,1.246,54.9852,94.6791,56.8073,95.2329,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
36,16,0.1,0.05,1.242,55.1011,94.6651,57.2651,95.3921,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
37,17,0.1,0.05,1.235,55.4947,94.753,57.7727,95.422,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
38,18,0.1,0.05,1.233,55.4088,94.6911,58.2504,95.432,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
39,19,0.1,0.05,1.223,55.6985,94.8449,57.703,95.2528,"[13, 44, 50, 48, 53, 66, 77]",682527,97.1,2988397,87.2,4473647,90.4
