,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
0,0,0.1,0.05,1.813,30.366,84.7826,33.2006,85.2508,"[13, 44, 55, 46, 51, 64, 81]",691618,97.0,5980860,74.3,7548667,83.8
1,1,0.1,0.05,1.672,36.816,88.6689,37.3806,89.2018,"[13, 44, 54, 46, 50, 64, 81]",690976,97.0,5960492,74.4,7522787,83.8
2,2,0.1,0.05,1.657,37.914,88.9706,30.7126,83.5191,"[13, 43, 54, 45, 50, 64, 81]",690526,97.0,5941148,74.5,7498251,83.9
3,3,0.1,0.05,1.638,38.872,89.2164,34.1859,86.4451,"[13, 43, 54, 45, 49, 64, 81]",690269,97.0,5930116,74.5,7484263,83.9
4,4,0.1,0.05,1.578,41.714,90.4891,34.0764,88.2265,"[13, 42, 54, 45, 49, 64, 81]",690076,97.0,5926364,74.5,7479403,83.9
5,5,0.1,0.05,1.64,39.4,89.3442,22.502,81.2102,"[13, 42, 53, 45, 49, 63, 81]",685594,97.1,5895564,74.7,7440435,84.0
6,6,0.1,0.05,1.637,39.224,89.4561,22.7508,72.7807,"[12, 41, 53, 45, 49, 63, 81]",685336,97.1,5891264,74.7,7434844,84.0
7,7,0.1,0.05,1.648,38.9,89.3902,35.2209,87.7488,"[12, 41, 52, 45, 49, 63, 81]",684951,97.1,5881976,74.7,7423024,84.0
8,8,0.1,0.05,1.583,41.312,90.3832,29.8169,83.7878,"[12, 41, 52, 45, 48, 63, 81]",684694,97.1,5870960,74.8,7409060,84.1
9,9,0.1,0.05,1.576,41.604,90.671,35.828,90.0378,"[12, 41, 52, 45, 48, 63, 81]",684694,97.1,5870960,74.8,7409060,84.1
10,10,0.1,0.05,1.621,40.458,89.6719,27.0601,80.2249,"[12, 41, 52, 45, 48, 63, 81]",684694,97.1,5870960,74.8,7409060,84.1
11,11,0.1,0.05,1.622,40.078,89.4981,39.7592,91.8392,"[12, 41, 52, 45, 48, 63, 81]",684694,97.1,5870960,74.8,7409060,84.1
12,12,0.1,0.05,1.614,40.378,89.8897,38.6843,90.5652,"[12, 41, 52, 45, 48, 63, 81]",684694,97.1,5870960,74.8,7409060,84.1
13,13,0.1,0.05,1.624,40.082,89.622,40.1672,89.4606,"[12, 41, 52, 45, 48, 63, 81]",684694,97.1,5870960,74.8,7409060,84.1
14,14,0.1,0.05,1.571,42.084,90.7429,39.7393,91.0927,"[12, 41, 52, 45, 48, 63, 81]",684694,97.1,5870960,74.8,7409060,84.1
15,15,0.1,0.05,1.535,43.614,91.2304,40.9435,88.2066,"[12, 41, 52, 45, 48, 63, 81]",684694,97.1,5870960,74.8,7409060,84.1
16,16,0.1,0.05,1.535,43.994,91.3703,34.4845,87.7786,"[12, 41, 52, 45, 47, 63, 81]",684437,97.1,5859960,74.8,7395120,84.1
17,17,0.1,0.05,1.54,43.622,90.9607,41.3416,91.1724,"[12, 41, 52, 45, 47, 62, 81]",680340,97.1,5838480,74.9,7368020,84.2
18,18,0.1,0.05,1.512,44.582,91.5761,41.6799,91.9685,"[12, 41, 52, 44, 47, 62, 81]",680083,97.1,5822920,75.0,7348392,84.2
19,19,0.1,0.05,1.554,42.898,90.8768,41.1624,90.9534,"[12, 41, 51, 44, 47, 61, 81]",675601,97.1,5792184,75.1,7309520,84.3
