,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
0,0,vanilla,0.01,2.292,11.788,53.4691,12.6978,57.4268,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
1,1,vanilla,0.01,2.225,17.192,67.4477,19.6994,76.6021,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
2,2,vanilla,0.01,2.054,21.474,77.0692,22.9826,77.0174,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
3,3,vanilla,0.01,1.911,25.302,79.4933,29.8358,83.1388,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
4,4,vanilla,0.01,1.773,32.794,85.5103,35.1859,86.9363,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
5,5,vanilla,0.01,1.669,36.092,88.1142,36.9759,88.8944,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
6,6,vanilla,0.01,1.599,37.906,89.5956,38.5779,90.0316,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
7,7,vanilla,0.01,1.542,39.618,90.9483,40.0218,91.2184,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
8,8,vanilla,0.01,1.494,41.288,91.9629,41.9304,92.3754,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
9,9,vanilla,0.01,1.45,43.058,92.8485,43.9082,92.9193,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
