,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
-1,0,vanilla,0.01,,,,16.6436,50.1978,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
0,0,vanilla,0.01,2.297,12.9833,51.6097,15.358,55.8544,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
1,1,vanilla,0.01,2.266,19.6383,64.7782,21.3805,72.6365,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
2,2,vanilla,0.01,2.11,21.63,74.8451,23.2002,77.2943,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
3,3,vanilla,0.01,1.869,28.2517,81.9946,32.0016,85.8485,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
4,4,vanilla,0.01,1.704,34.295,88.2402,37.4901,89.6064,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
5,5,vanilla,0.01,1.589,41.16,90.9604,47.5969,92.6523,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
6,6,vanilla,0.01,1.329,54.0033,94.8161,60.6705,96.6278,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
7,7,vanilla,0.01,1.022,64.21,97.6451,66.9996,98.1507,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
8,8,vanilla,0.01,0.88,69.0983,98.3187,71.4399,98.4969,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
9,9,vanilla,0.01,0.79,72.39,98.5719,74.5451,98.7342,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
10,10,vanilla,0.01,0.722,74.7233,98.7285,75.8406,98.8529,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
11,11,vanilla,0.01,0.667,76.8667,98.8473,77.6998,98.932,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
12,12,vanilla,0.01,0.619,78.5867,98.9767,79.6776,99.0804,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
13,13,vanilla,0.01,0.576,80.2,99.0883,81.2006,99.0408,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
14,14,vanilla,0.01,0.535,82.1167,99.1499,83.1191,99.2683,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
15,15,vanilla,0.01,0.498,83.7617,99.2487,85.2848,99.2682,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
16,16,vanilla,0.01,0.464,85.2083,99.2954,86.0858,99.2979,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
17,17,vanilla,0.01,0.432,86.4683,99.3348,86.9363,99.3375,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
18,18,vanilla,0.01,0.404,87.4433,99.3503,87.7571,99.377,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
19,19,vanilla,0.01,0.38,88.2417,99.3914,89.0328,99.4957,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
