,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
0,0,0.0,0.01,2.301,11.046,53.9842,11.2638,55.3204,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
1,1,0.0,0.01,2.295,11.256,64.2591,11.2243,67.7809,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
2,2,0.0,0.01,2.165,31.962,80.3453,56.0423,94.2643,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
3,3,0.0,0.01,0.844,75.934,98.0019,85.4233,99.0803,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
4,4,0.0,0.01,0.385,87.976,99.3946,89.7647,99.5056,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
5,5,0.0,0.01,0.291,90.966,99.6563,92.3062,99.7034,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
6,6,0.0,0.01,0.237,92.736,99.7822,93.5918,99.7924,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
7,7,0.0,0.01,0.198,93.878,99.8422,94.0764,99.8418,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
8,8,0.0,0.01,0.172,94.73,99.8901,93.8687,99.8616,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
9,9,0.0,0.01,0.157,95.132,99.8861,95.3323,99.8913,"[20, 20, 20]",16460,96.2,84400,80.4,123500,85.7
