,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
-1,0,vanilla,0.01,,,,9.9486,46.6574,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
0,0,vanilla,0.01,2.296,14.7483,57.114,16.2184,69.462,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
1,1,vanilla,0.01,2.175,22.405,75.5308,29.2524,77.7294,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
2,2,vanilla,0.01,1.758,36.565,84.0574,44.6301,90.3679,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
3,3,vanilla,0.01,1.358,54.8767,93.9127,61.7385,95.6487,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
4,4,vanilla,0.01,1.042,67.125,96.5174,71.697,97.2211,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
5,5,vanilla,0.01,0.804,74.91,97.8356,77.1559,98.3386,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
6,6,vanilla,0.01,0.663,78.6383,98.5064,79.2524,98.8232,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
7,7,vanilla,0.01,0.595,80.7983,98.794,81.8236,99.0507,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
8,8,vanilla,0.01,0.544,82.5283,98.9689,83.6432,99.1595,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
9,9,vanilla,0.01,0.5,84.26,99.0816,84.5036,99.2089,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
10,10,vanilla,0.01,0.46,85.6583,99.171,85.9968,99.2485,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
11,11,vanilla,0.01,0.423,87.0367,99.2965,87.6681,99.3276,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
12,12,vanilla,0.01,0.389,88.195,99.3731,88.8153,99.4166,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
13,13,vanilla,0.01,0.359,89.19,99.4536,89.6064,99.4562,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
14,14,vanilla,0.01,0.331,90.145,99.5197,90.0712,99.5155,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
15,15,vanilla,0.01,0.307,90.8017,99.6019,91.0601,99.5353,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
16,16,vanilla,0.01,0.287,91.5,99.6396,91.6732,99.6243,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
17,17,vanilla,0.01,0.268,92.0417,99.6596,92.0688,99.5847,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
18,18,vanilla,0.01,0.253,92.5333,99.6818,92.6721,99.6342,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
19,19,vanilla,0.01,0.239,92.9167,99.6952,92.9292,99.6737,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
