,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
-1,0,0.08,0.01,,,,6.0324,53.6689,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
0,0,0.08,0.01,2.071,44.615,79.8557,70.1048,97.587,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
1,1,0.08,0.01,0.629,80.7467,98.664,86.2638,99.199,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
2,2,0.08,0.01,0.398,88.0083,99.3059,90.0415,99.555,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
3,3,0.08,0.01,0.297,90.9867,99.598,92.415,99.7528,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
4,4,0.08,0.01,0.235,92.915,99.7735,93.8687,99.8023,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
5,5,0.08,0.01,0.193,94.1517,99.8318,95.0752,99.8319,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
6,6,0.08,0.01,0.166,95.0033,99.8451,95.5498,99.8913,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
7,7,0.08,0.01,0.145,95.5817,99.8767,95.8861,99.8418,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
8,8,0.08,0.01,0.131,96.005,99.8934,96.4201,99.9012,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
9,9,0.08,0.01,0.12,96.2383,99.9001,96.9442,99.8913,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
10,10,0.08,0.01,0.111,96.6133,99.9234,96.8453,99.8814,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
11,11,0.08,0.01,0.103,96.8217,99.9334,96.7465,99.8814,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
12,12,0.08,0.01,0.098,96.9583,99.9317,97.1519,99.9111,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
13,13,0.08,0.01,0.092,97.1567,99.9384,97.4486,99.921,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
14,14,0.08,0.01,0.088,97.2767,99.9417,97.4288,99.9506,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
15,15,0.08,0.01,0.084,97.4167,99.9584,97.2903,99.9308,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
16,16,0.08,0.01,0.081,97.415,99.9584,97.6266,99.9605,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
17,17,0.08,0.01,0.078,97.5583,99.955,97.7255,99.9407,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
18,18,0.08,0.01,0.076,97.6217,99.9617,97.8639,99.9605,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
19,19,0.08,0.01,0.074,97.685,99.97,97.8837,99.9704,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
