,epoch,theta,learning_rate,train_loss,train_accuracy(%),top_5_accuracy(%),test_accuracy(%),top_5_test_accuracy(%),ranks,# effective parameters,cr_test (%),# effective parameters train,cr_train (%),# effective parameters train with grads,cr_train_grads (%)
-1,0,vanilla,0.01,,,,9.642,49.5352,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
0,0,vanilla,0.01,2.299,14.0933,56.6875,20.0356,60.7891,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
1,1,vanilla,0.01,2.278,23.6067,66.7561,22.7255,69.7785,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
2,2,vanilla,0.01,2.167,22.6717,71.4858,25.0396,74.1001,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
3,3,vanilla,0.01,1.892,30.4617,80.1028,36.5704,83.5542,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
4,4,vanilla,0.01,1.673,41.445,87.2462,43.4731,90.2393,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
5,5,vanilla,0.01,1.377,52.7217,93.5929,58.6234,95.1444,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
6,6,vanilla,0.01,1.123,61.6283,96.1609,64.4581,96.5783,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
7,7,vanilla,0.01,0.99,67.0317,96.9527,69.7291,97.1915,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
8,8,vanilla,0.01,0.847,73.2067,97.5402,75.356,97.9035,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
9,9,vanilla,0.01,0.713,77.7733,98.1371,78.0459,98.3584,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
10,10,vanilla,0.01,0.631,80.335,98.5019,80.5677,98.6848,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
11,11,vanilla,0.01,0.576,82.1667,98.7629,83.1092,98.8232,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
12,12,vanilla,0.01,0.53,83.8383,98.9122,84.6321,98.9518,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
13,13,vanilla,0.01,0.487,85.3133,99.0688,85.8683,99.0507,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
14,14,vanilla,0.01,0.448,86.49,99.1799,87.1539,99.1397,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
15,15,vanilla,0.01,0.412,87.6733,99.2937,88.1824,99.2386,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
16,16,vanilla,0.01,0.382,88.6833,99.3903,88.6966,99.377,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
17,17,vanilla,0.01,0.357,89.47,99.4603,89.6756,99.4067,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
18,18,vanilla,0.01,0.336,90.1317,99.5058,90.1009,99.4463,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
19,19,vanilla,0.01,0.318,90.655,99.5436,90.7338,99.4265,"[20, 20, 20]",16460,96.2,84400,80.4,128500,85.1
